year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2005,Dodge,Grand Caravan,SXT,Minivan,automatic,2d4gp44l35r224238,mi,1.9,124201.0,silver,gray,credit acceptance corp/vrs/southfield,2575,1550,2015-04-30 02:30:00
2005,Ford,Explorer,XLT,SUV,automatic,1fmzu73e55ua85554,ga,1.2,118262.0,gold,tan,leaders financial co,3675,1700,2015-04-30 02:30:00
2005,Mercedes-Benz,E-Class,E500 4MATIC,Sedan,automatic,wdbuf83j35x177920,ga,3.2,146713.0,black,tan,providence services used car dealer,5000,5500,2015-04-28 06:00:00
2005,Volvo,XC70,Base,Wagon,,yv1sz592251180769,nj,1.9,183350.0,blue,gray,lester glenn buick,2150,2800,2015-04-29 02:30:00
2004,Jeep,Liberty,Sport,SUV,automatic,1j8gl48k34w184140,nj,1.9,160041.0,black,gray,lester glenn buick,2425,1400,2015-04-29 02:30:00
2004,Toyota,Prius,Base,Hatchback,automatic,jtdkb20u740046349,nj,2.8,227081.0,silver,gray,lester glenn buick,2625,2400,2015-04-29 02:30:00
2003,Ford,Escape,XLS Popular,SUV,,1fmyu02103ka24932,fl,1.9,135283.0,gray,gray,branford motor 1,1650,1100,2015-04-28 02:15:00
2002,Mercury,Cougar,Base,Hatchback,automatic,1zwft61l125622120,nj,2.6,186241.0,red,black,lester glenn buick,625,850,2015-04-29 02:30:00
2002,Toyota,ECHO,Base,Sedan,automatic,jtdbt123525022952,az,2.1,1.0,white,gray,buckeye title loans inc,3850,2600,2015-04-29 05:00:00
2000,Buick,LeSabre,Custom,Sedan,automatic,1g4hp54k9y4156674,ga,2.1,,,,us auto sales inc,1075,500,2015-04-28 05:50:00
2000,Chrysler,Sebring,JXi,Convertible,automatic,3c3el55h1yt316745,nj,1.9,160949.0,gray,beige,lester glenn buick,625,500,2015-04-29 02:30:00
1999,Chevrolet,Blazer,LT,SUV,automatic,1gndt13w5x2184453,mi,2.0,101532.0,blue,gray,credit acceptance corp/vrs/southfield,1600,200,2015-04-30 02:30:00
1990,Mercedes-Benz,300-Class,300E,Sedan,automatic,wdbea30d3lb215497,tx,2.0,117082.0,white,gray,titlemax/austin tx19,950,250,2015-04-29 03:00:00
2014,Dodge,Grand Caravan,R/T,Minivan,automatic,2c4rdgeg0er337453,fl,4.2,31641.0,red,black,ez rent a car inc,18500,17700,2015-04-28 02:00:00
2014,Ford,Fusion Hybrid,SE,Sedan,automatic,3fa6p0lu8er271714,il,2.9,32600.0,brown,black,ford motor credit company,17000,16300,2015-04-30 03:00:00
2014,Ford,Explorer,XLT,SUV,automatic,1fm5k8d89egc50877,il,2.8,34761.0,black,beige,avis budget group,27300,14200,2015-04-30 03:00:00
2014,Ram,1500,SLT,Quad Cab,automatic,1c6rr6gt8es480470,fl,5.0,11486.0,gray,gray,enterprise vehicle exchange / tra / rental / tulsa,25600,18100,2015-04-28 02:00:00
2004,Nissan,Quest,3.5 S,Minivan,automatic,5n1bv28u84n304100,md,2.5,236501.0,gold,beige,kia of waldorf,1475,800,2015-04-28 02:30:00
2015,Chrysler,200,C,Sedan,automatic,1c3ccccb7fn544448,ut,1.0,8258.0,white,black,enterprise/recon,17450,10600,2015-04-29 06:00:00
2013,Chevrolet,Impala,LT Fleet,Sedan,automatic,2g1wg5e30d1221512,ca,3.0,49757.0,silver,gray,hertz/tra,10500,4500,2015-04-28 05:00:00
2007,Chrysler,300,Touring,Sedan,automatic,2c3ka53g87h629639,nc,1.9,83199.0,black,tan,primeritus remarketing/sa,7650,4300,2015-04-27 02:30:00
2004,Toyota,Corolla,S,Sedan,automatic,2t1br32e34c197881,ma,1.9,95929.0,silver,gray,flood ford of east greenwich,4075,2600,2015-04-28 03:00:00
2007,Chrysler,Aspen,Limited,SUV,automatic,1a8hx58n77f560366,ca,3.9,90724.0,gray,gray,scott robinson chrysler jeep dodge ram,10250,8000,2015-04-28 05:30:00
2003,Chevrolet,Impala,Base,Sedan,automatic,2g1wf52e239287889,ca,2.3,154626.0,brown,beige,scott robinson honda,1500,950,2015-04-28 05:30:00
2002,,,,,automatic,1b4gp25342b537709,oh,1.9,132428.0,blue,gray,car now acceptance co/columbus,1200,400,2015-04-30 02:00:00
2013,Toyota,Tacoma,PreRunner V6,Double Cab,automatic,5tfju4gn5dx039522,fl,3.7,46671.0,gray,gray,tdaf remarketing,24500,8800,2015-04-28 02:00:00
2010,Mercedes-Benz,M-Class,ML350,SUV,automatic,4jgbb5gb1aa598968,ca,3.6,78774.0,white,black,clear view systems,17600,18250,2015-04-28 05:30:00
2006,Ford,Taurus,SE,Sedan,automatic,1fafp53u56a243068,nj,2.2,158444.0,white,gray,lester glenn buick,1375,1850,2015-04-29 02:30:00
2006,Honda,Civic,Hybrid,Sedan,automatic,jhmfa36226s029836,ma,1.9,72515.0,silver,blue,gem auto sales and repair,4500,4800,2015-04-28 03:00:00
2006,MINI,Cooper,S,Hatchback,automatic,wmwre33556tj39000,nc,2.9,95192.0,blue,black,fleet lease remarketing,5400,4200,2015-04-27 02:30:00
2005,,,,,automatic,2c4gm48l05r382018,ga,2.0,134382.0,gold,tan,capital auto auction,2375,1800,2015-04-30 05:30:00
2005,Jeep,Liberty,Sport,SUV,automatic,1j4gk48kx5w579308,mi,2.3,147329.0,blue,gray,enterprise veh exchange/rental,3100,1500,2015-04-30 02:30:00
2005,Volvo,XC90,V8,SUV,automatic,yv1cz852951178318,ga,3.5,241737.0,black,tan,rick hendrick buick gmc,1600,1600,2015-04-28 06:00:00
2004,Mercedes-Benz,S-Class,S430 4MATIC,Sedan,automatic,wdbng83j04a409246,nj,1.9,95400.0,blue,beige,auto liquidations inc,8700,3000,2015-04-29 02:30:00
2004,Volkswagen,Jetta,GLS,Sedan,automatic,3vwsk69m74m077184,nj,1.9,151937.0,gray,gray,burns kull inc,2000,900,2015-04-29 02:30:00
2003,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbuf65j23a161600,ga,1.9,195071.0,gray,gray,rick hendrick chevrolet of buford,2600,3700,2015-04-28 06:00:00
2003,Lexus,ES 300,Base,Sedan,automatic,jthbf30g130140745,fl,2.8,149838.0,black,tan,lexus of north miami,4475,3800,2015-04-29 02:35:00
2012,Hyundai,Sonata,Limited PZEV,Sedan,automatic,5npec4ac3ch388202,nc,2.0,90538.0,black,black,dt credit corporation,9425,4000,2015-04-28 01:30:00
2010,Chevrolet,Traverse,LT2,SUV,automatic,1gnlrged8aj252069,tx,3.3,112058.0,gray,black,primeritus remarketing / education first cu,11600,9700,2015-04-30 03:30:00
2009,Ford,F-150,XLT,SuperCrew,automatic,1ftrw14839fa55421,mo,3.5,95280.0,white,beige,anderson ford lincoln,16000,16100,2015-04-29 03:30:00
2008,Ford,F-350 Super Duty,XLT,SuperCab,automatic,1ftwx33r78ec76031,ny,2.4,157447.0,white,beige,ford-lincoln dealer program,10150,15000,2015-04-29 02:20:00
2008,Ford,F-150,XLT,SuperCrew,automatic,1ftpw14558kb37363,ms,1.9,140074.0,white,gray,donlen corporation,10600,5400,2015-04-30 03:30:00
2008,Ford,Ranger,XLT,SuperCab,manual,1ftzr15e28pa26545,ms,1.9,94725.0,black,gray,fiserv/security national automotive accept corp,11300,3600,2015-04-30 03:30:00
2007,Kia,Sedona,LX,Minivan,automatic,kndmb233476165120,pa,2.0,126330.0,white,tan,1 cochran of monroeville,2825,2600,2015-04-29 05:00:00
2005,Chevrolet,Aveo,LS,Sedan,automatic,kl1td52665b325559,fl,2.0,136183.0,silver,gray,braman kia,2050,500,2015-04-28 02:32:00
2005,Infiniti,QX56,Base,SUV,,5n3aa08c25n811487,nc,1.0,130429.0,brown,black,remarketing by ge/piedmont advantage credit unio,9200,8600,2015-04-28 02:15:00
2005,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41e65c860200,pa,2.4,131887.0,red,beige,twin willows ii inc,3525,3400,2015-04-29 05:00:00
2005,,,,,automatic,jf1sg67695h711566,pa,1.9,172081.0,black,brown,1 cochran of monroeville,3300,2000,2015-04-29 05:00:00
2003,Hyundai,Elantra,GT,Hatchback,automatic,kmhdn55d33u088160,ca,1.9,88510.0,black,blue,corporate motors inc,2000,1400,2015-04-28 05:30:00
2003,Subaru,Legacy,L,Sedan,automatic,4s3be635237217145,pa,2.6,129739.0,silver,—,1 cochran of monroeville,2275,2600,2015-04-29 05:00:00
2003,Toyota,Camry,LE,Sedan,automatic,4t1be32k13u651690,ny,2.0,154670.0,green,tan,new city funding,3075,1300,2015-04-29 03:00:00
2002,BMW,7 Series,745i,Sedan,automatic,wbagl63492dp57690,fl,2.0,130219.0,green,tan,capital auto auction,3775,1000,2015-04-28 02:32:00
2002,Ford,Explorer,XLS,SUV,,1fmzu62e62za74203,tx,2.0,203184.0,brown,brown,kingdom auto sales llc,1075,1400,2015-04-28 04:00:00
2014,Ford,Edge,Limited,SUV,automatic,2fmdk4kc5eba58813,il,3.9,33167.0,black,gray,ars/avis budget group,24100,24900,2015-04-30 03:00:00
2014,Lexus,IS 250,Base,Sedan,,jthcf1d22e5010633,pa,4.6,6138.0,red,black,toyota motor sales usa inc/buyback/lexus,31600,26500,2015-04-30 02:00:00
2013,Ford,Fusion,SE,sedan,automatic,3fa6p0hrxdr326845,ga,2.0,47109.0,blue,black,hertz/tra,13500,5000,2015-04-30 05:30:00
2013,Hyundai,Elantra,Limited,Sedan,,5npdh4ae7dh345949,ga,2.0,44021.0,black,—,hyundai motor finance,10900,4100,2015-04-30 05:30:00
2013,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap7dc839146,tx,2.9,55415.0,silver,black,the hertz corporation,14450,12900,2015-04-30 04:00:00
2013,Toyota,Corolla,S Special Edition,Sedan,automatic,5yfbu4ee3dp216655,ca,2.0,46347.0,red,gray,fox rent a car tra,10750,4900,2015-04-28 05:00:00
2012,Chevrolet,Traverse,LS,SUV,automatic,1gnkvfed6cj193625,nj,3.7,107921.0,blue,gray,tilton automotive llc,14850,8700,2015-04-28 02:35:00
2012,Ford,F-250 Super Duty,XL,Crew Cab,automatic,1ft7w2bt0ced10494,tx,3.4,43415.0,white,gray,ge fleet services for itself/servicer,26100,10700,2015-04-30 04:00:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k30cl025112,tx,2.3,55219.0,black,black,credit acceptance corp/vrs/southfield,7850,6300,2015-04-30 04:00:00
2012,Volkswagen,Passat,TDI SEL Premium,Sedan,automatic,1vwcn7a34cc040520,nj,2.6,66964.0,—,black,"vw credit, inc",14900,12800,2015-04-29 02:30:00
2011,Buick,LaCrosse,CX,Sedan,automatic,1g4ga5ec2bf303675,tx,2.0,132075.0,silver,gray,lease plan usa,9600,5200,2015-04-28 03:30:00
2011,Dodge,Nitro,Heat,SUV,automatic,1d4pu4gk4bw576937,il,2.6,5142.0,gray,black,wells fargo dealer services,18250,13600,2015-04-30 03:00:00
2011,Jeep,Wrangler,Sport,SUV,automatic,1j4aa2d10bl502695,pr,3.5,33626.0,silver,black,d cars corp,19700,16800,2015-04-30 06:00:00
2010,Chrysler,Sebring,Touring,Sedan,automatic,1c3cc4fb3an148432,ga,2.9,137564.0,gray,gray,atlanta postal credit union,2975,2300,2015-04-30 03:00:00
2008,Mercury,Mariner,Premier,SUV,,4m2cu87138kj16754,oh,1.7,106083.0,blue,black,primeritus remarketing/cu recovery,5650,3300,2015-04-30 02:00:00
2008,Nissan,Altima,2.5 S,Coupe,automatic,1n4al24e78c173205,pa,1.9,130196.0,blue,black,credit acceptance corp/vrs/southfield,5625,2700,2015-04-28 02:30:00
2008,Pontiac,G6,Base,Sedan,automatic,1g2zg57n084100450,pa,4.0,103580.0,black,black,car sense,4775,5900,2015-04-29 05:00:00
2007,Cadillac,CTS,Base,Sedan,automatic,1g6dp577770156501,nv,2.9,105733.0,black,beige,remarketing of america,5550,6000,2015-04-30 05:00:00
2007,Ford,Fusion,SEL,Sedan,manual,3fahp08z27r174671,pa,3.0,137489.0,red,black,car sense,2825,3600,2015-04-29 05:00:00
2007,Jeep,Liberty,Limited,SUV,automatic,1j4gl58k97w572694,pa,3.0,144298.0,red,gray,car sense,4725,5000,2015-04-29 05:00:00
2007,Lexus,ES 350,Base,Sedan,automatic,jthbj46g572041285,fl,2.8,116144.0,blue,tan,sam galloway ford lincoln,9975,8000,2015-04-28 05:00:00
2007,Nissan,Murano,SL,SUV,automatic,jn8az08w87w606158,wi,2.7,175393.0,gray,beige,marine credit union,4525,4000,2015-04-29 03:00:00
2006,Mitsubishi,Lancer,ES,Sedan,automatic,ja3aj26e86u004491,tx,2.8,116650.0,red,gray,d&m leasing,2375,3500,2015-04-29 03:15:00
2006,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552861279907,tx,2.0,140359.0,white,black,remarketing by ge/pareto solutinos llc,2775,600,2015-04-30 07:00:00
2006,Subaru,Outback,2.5i Special Edition,Wagon,automatic,4s4bp61cx67302293,tx,2.5,178393.0,beige,gray,lithia toyota of abilene,2800,3000,2015-04-29 03:20:00
2005,Chevrolet,Suburban,1500 LS,SUV,automatic,3gnec16z65g130237,ca,3.6,148995.0,white,gray,bob baker volkswagen subaru,4775,5500,2015-04-29 05:15:00
2005,Mercedes-Benz,C-Class,C240 Luxury,Sedan,automatic,wdbrf61j15f571306,tx,2.8,116049.0,blue,beige,lithia toyota of abilene,4575,4100,2015-04-29 03:20:00
2005,Toyota,Corolla,LE,Sedan,,2t1br32e85c451490,fl,2.3,158272.0,white,gray,onemain rem/campus auto retail service,3375,3300,2015-04-28 11:00:00
2004,Chevrolet,Impala,LS,Sedan,automatic,2g1wh52k949303961,tx,2.0,115832.0,black,gray,all american chevrolet of midland,2500,900,2015-04-29 03:20:00
2004,Dodge,Durango,SLT,SUV,,1d4hd48d34f211253,tx,3.3,118131.0,blue,gray,um/centrus auto finance,3550,3000,2015-04-30 03:30:00
2004,Mitsubishi,Outlander,XLS,SUV,automatic,ja4lx41f34u055134,ca,1.9,158148.0,black,black,m & n financial,2400,1250,2015-04-30 05:00:00
2003,GMC,Sierra 1500,SLE,Extended Cab,automatic,2gtek19t231139137,nv,1.9,193181.0,red,black,mountain america credit union,4125,2400,2015-04-30 05:00:00
2001,Mercedes-Benz,S-Class,S430,Sedan,automatic,wdbng70j81a172998,ca,1.8,165101.0,black,black,tradewinds remarketing,2650,2000,2015-04-29 05:30:00
2014,Ford,Focus,SE,Sedan,automatic,1fadp3f2xel347824,mi,4.7,4405.0,gray,gray,"ford motor credit company,llc",13250,28100,2015-04-30 02:00:00
2015,Ford,F-350 Super Duty,Lariat,Crew Cab,automatic,1ft8w3dt1fea73798,tx,2.0,18831.0,black,black,remarketing by ge/pareto solutinos llc,51200,25700,2015-04-30 07:00:00
2014,Toyota,Yaris,L,Hatchback,automatic,vnkktud31ea002375,ca,3.0,38146.0,silver,gray,fox rent a car tra,11000,3750,2015-04-28 05:00:00
2007,,,,,automatic,jm3er293770134039,az,2.9,115548.0,blue,black,challenge financial services,5450,4500,2015-04-30 05:00:00
2005,HUMMER,H2,Base,SUV,automatic,5grgn23u65h130351,fl,2.7,143131.0,yellow,black,mid atlantic finance/clearwater,16200,13200,2015-04-30 08:01:00
2005,Honda,Civic,EX,Coupe,automatic,1hgem22905l022556,ca,2.0,62610.0,blue,beige,skyhigh remarketing inc,4850,5100,2015-04-29 05:00:00
2004,Chevrolet,Impala,Base,Sedan,automatic,2g1wf52e849263100,pa,2.5,92676.0,blue,gray,1 cochran of monroeville,2475,1300,2015-04-29 05:00:00
2004,Ford,Explorer,XLT,SUV,automatic,1fmdu83w14za17648,tx,1.0,105125.0,black,tan,santander consumer,4250,3000,2015-04-29 03:00:00
2003,GMC,Yukon,SLE,SUV,automatic,1gkek13z93j271920,mi,2.2,140477.0,black,gray,bob maxey ford inc,5250,4000,2015-04-30 02:20:00
1999,Ford,Mustang,Base,Convertible,manual,1fafp4445xf208205,mo,1.9,149461.0,red,tan,napleton's mid river,1600,1800,2015-04-28 04:00:00
2013,Honda,Pilot,Touring w/Navigation and Rear Entertainment,SUV,automatic,5fnyf4h98db009631,tx,4.1,48383.0,white,black,hopper motorplex inc,27700,28000,2015-04-29 03:15:00
2011,Nissan,Altima,2.5,Sedan,automatic,1n4al2apxbc157707,fl,2.3,92868.0,blue,gold,fiserv/crescent bank & trust,8525,4600,2015-04-30 02:35:00
2008,Jeep,Wrangler,Unlimited X,SUV,manual,1j4ga39128l653281,sc,2.3,92304.0,white,gray,primeritus remarketing/farm bureau,16250,14000,2015-04-30 02:30:00
2007,Dodge,Charger,Base,Sedan,automatic,2b3ka43r77h678971,tx,3.3,80398.0,gray,black,lone star ford,7050,4200,2015-04-30 03:30:00
2005,Dodge,Caravan,SXT,Minivan,automatic,1d4gp45r85b174437,oh,1.9,182637.0,silver,gray,enterprise vehicle exchange/sharonville,1050,500,2015-04-30 03:30:00
2005,,,,,automatic,2d4fv48v65h670578,tx,1.7,124045.0,blue,black,united acceptance,3175,1200,2015-04-30 04:00:00
2005,Honda,Civic,LX,Coupe,automatic,1hgem22515l016388,fl,2.3,147753.0,blue,—,mid atlantic finance/clearwater,3325,3000,2015-04-30 08:01:00
2005,Kia,Sedona,LX,Minivan,automatic,kndup132856707769,ms,3.5,104392.0,silver,gray,don's wholesale llc,1600,2200,2015-04-30 03:15:00
2002,Chevrolet,TrailBlazer,LT,SUV,automatic,1gndt13s022229322,pa,3.6,48196.0,red,gray,car sense,3500,6200,2015-04-29 05:00:00
2002,Volkswagen,Passat,GLX 4Motion,Sedan,automatic,wvwth63b62p294827,va,1.9,108356.0,silver,black,pohanka chevrolet inc,2275,1900,2015-04-30 02:50:00
1999,Cadillac,DeVille,Concours,Sedan,automatic,1g6kf5492xu731371,fl,2.8,88264.0,white,—,coggin deland honda,1350,500,2015-04-30 09:20:00
2013,Toyota,Yaris,LE,Hatchback,automatic,jtdktud37dd555280,in,3.8,52764.0,gray,gray,the hertz corporation,8950,6300,2015-04-30 03:10:00
2011,Dodge,Nitro,Heat,SUV,automatic,1d4pt4gk9bw532550,pr,3.6,48896.0,black,black,oriental bank,13000,7800,2015-04-30 04:00:00
2010,BMW,5 Series,535i,Sedan,automatic,wbanw1c55ac167551,ga,3.1,150544.0,black,off-white,onesource/savannah toyota scion,10650,8600,2015-04-29 03:00:00
2010,Nissan,Versa,1.6,Sedan,,3n1cc1ap0al357398,pr,2.5,108462.0,white,black,oriental bank,3800,2900,2015-04-30 05:30:00
2008,Ford,Escape,XLS,SUV,automatic,1fmcu02z88ke80278,tx,2.4,154943.0,white,gray,mei finance,4150,2600,2015-04-30 04:00:00
2007,BMW,3 Series,328xi,Sedan,automatic,wbavc93557k032611,mi,2.4,111658.0,white,tan,ocean honda,7325,7000,2015-04-30 02:30:00
2007,Chevrolet,Impala,LT,Sedan,automatic,2g1wt58kx79131157,pa,3.5,96177.0,silver,gray,honda north,4925,5200,2015-04-29 05:00:00
2007,,,,,automatic,2fmza51617ba19214,ga,2.0,137122.0,silver,gray,capital auto auction,1725,1300,2015-04-30 05:30:00
2006,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13z86r130018,az,2.0,104263.0,red,tan,rt motorsports,9275,4400,2015-04-30 05:30:00
2006,Chrysler,Sebring,Base,Sedan,automatic,1c3el46xx6n272645,sc,1.0,188969.0,white,—,select remarketing group llc/loan max title,1125,300,2015-04-30 01:30:00
2006,Chrysler,PT Cruiser,Touring,Wagon,automatic,3a4fy58b16t355853,sc,1.0,197288.0,beige,beige,axcess financial,350,550,2015-04-30 01:30:00
2006,Jeep,Liberty,Sport,SUV,automatic,1j4gl48k96w171204,pa,2.0,77539.0,gold,gray,honda north,6225,6600,2015-04-29 05:00:00
2005,Chevrolet,TrailBlazer,LT,SUV,automatic,1gnds13s452329494,az,2.3,162147.0,white,gray,challenge financial services,3200,1800,2015-04-30 05:00:00
2005,Ford,Focus,ZX4 SE,Sedan,automatic,1fafp34n55w268341,pa,3.0,1.0,white,gray,lyndora auto sales,4075,375,2015-04-29 05:10:00
2003,Chevrolet,Venture,LS,Minivan,automatic,1gndu03e83d149161,sc,1.0,253614.0,blue,gray,select remarketing group llc/loan max title,800,400,2015-04-30 01:30:00
2003,Pontiac,Grand Am,SE,Sedan,automatic,1g2ne52f73c275362,pa,3.7,93992.0,red,gray,honda north,1925,2700,2015-04-29 05:00:00
2001,Chrysler,Concorde,LX,Sedan,automatic,2c3ad46r01h610407,sc,1.0,126780.0,blue,black,select remarketing group llc/loan max title,675,400,2015-04-30 01:30:00
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj2em155959,pr,3.9,3012.0,gray,black,rolando kenneth auto,11550,9900,2015-04-30 05:00:00
2014,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae4eh527495,ms,1.0,28262.0,beige,tan,enterprise vehicle exchange / tra / birmingham,12600,3100,2015-04-30 05:02:00
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h90fr152352,ms,1.0,13205.0,black,tan,enterprise vehicle exchange / tra / birmingham,18650,1250,2015-04-30 05:02:00
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af7fh005041,ms,1.0,18607.0,white,gray,enterprise vehicle exchange / tra / birmingham,15800,10000,2015-04-30 05:01:00
2013,Chevrolet,Captiva Sport,LTZ Fleet,SUV,automatic,3gnal4ek7ds535829,ne,3.9,48357.0,silver,gray,the hertz corporation,14400,8000,2015-04-30 05:00:00
2013,Toyota,RAV4,XLE,SUV,automatic,2t3rfrev3dw050634,wa,4.1,35494.0,red,beige,heartland toyota scion,21200,14000,2015-04-29 06:10:00
2005,Honda,Civic,LX,Sedan,manual,1hges15525l013771,mi,2.7,198763.0,black,gray,ocean honda,2125,2050,2015-04-30 02:30:00
2003,Saturn,VUE,Base,SUV,automatic,5gzcz63b43s838185,az,2.4,167486.0,black,gray,security financial,1075,800,2015-04-30 05:00:00
2003,Toyota,Camry,LE,Sedan,automatic,4t1be30k53u134072,mo,1.0,211758.0,black,gray,tdaf remarketing,2475,1700,2015-04-29 03:30:00
2002,GMC,Yukon XL,1500 SLE,SUV,automatic,1gkec16z92j289888,tx,1.9,1.0,white,tan,wichita falls ford lin inc,7075,1000,2015-04-29 03:05:00
2002,Mercury,Grand Marquis,LSE,Sedan,,2mefm75w62x637787,wa,1.0,51793.0,red,beige,charitable adult rides services/car donating is,3100,275,2015-04-29 06:45:00
2000,Volvo,S80,2.9,Sedan,automatic,yv1ts94d2y1142679,ca,1.9,181581.0,silver,beige,magnussens lexus of fremont,750,500,2015-04-29 05:30:00
2013,Ford,Edge,SEL,SUV,automatic,2fmdk4jc1dbc51301,mi,4.4,20157.0,silver,black,stratford hyundai,24700,23000,2015-04-30 02:30:00
2010,Toyota,Camry,LE,Sedan,automatic,4t1bf3ek7au569758,tx,2.8,98193.0,blue,gray,c&f finance company,8550,6600,2015-04-30 04:00:00
2005,Chevrolet,Impala,LS,Sedan,automatic,2g1wh52k959244881,va,2.2,57801.0,silver,gray,toyota of stafford,4550,1600,2015-04-30 02:35:00
2002,Chevrolet,Suburban,1500 LS,SUV,automatic,1gnec16z22j218065,va,1.9,113988.0,gray,brown,r k chevrolet inc,3725,3200,2015-04-30 02:35:00
1997,Honda,Accord,EX,Sedan,automatic,1hgcd5668va026200,fl,1.0,225178.0,silver,gray,coggin toyota at the avenues,500,325,2015-04-30 06:00:00
1991,Mercedes-Benz,300-Class,300E,Sedan,automatic,wdbea30d5mb451344,wa,1.0,166096.0,black,black,volunteers of america western washington,825,275,2015-04-29 05:30:00
2013,Ram,1500,SLT,Quad Cab,automatic,1c6rr6gp6ds618380,fl,2.7,36459.0,gray,silver,tampa truck depot inc,20100,20800,2015-04-30 03:15:00
2011,Kia,Sorento,EX,SUV,automatic,5xyku4a26bg096119,nv,2.6,101230.0,burgundy,beige,chapman chry jeep,12100,10900,2015-04-30 04:45:00
2008,Chevrolet,Impala,SS,Sedan,automatic,2g1wd58c089277980,ga,2.8,144703.0,black,black,fulton teachers credit union,4875,11600,2015-04-30 03:00:00
2008,Chrysler,PT Cruiser,Base,Wagon,automatic,3a8fy48b28t126898,nv,1.9,68615.0,white,gray,chapman chry jeep,3450,2900,2015-04-30 04:45:00
2004,Buick,Rainier,CXL,SUV,automatic,5gadt13s042269395,ny,2.9,65171.0,silver,gray,j zap llc,4475,5200,2015-04-30 02:45:00
2004,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl18964b036886,va,1.9,165543.0,gray,gray,hendrick honda woodbridge,2450,2600,2015-04-30 02:50:00
2001,Chevrolet,Silverado 1500,LS,Extended Cab,automatic,1gcec19t51z198121,ca,1.9,209433.0,blue,gray,onemain remarketing services,2475,600,2015-04-29 17:00:00
2008,Honda,Ridgeline,RTS,Crew Cab,automatic,2hjyk164x8h503986,mi,3.5,151850.0,gray,gray,ocean honda,8775,6900,2015-04-30 02:30:00
2000,Honda,Accord,EX V6,Sedan,automatic,1hgcg165xya031135,mi,2.0,243411.0,black,gray,ocean honda,1225,950,2015-04-30 02:30:00
2013,Dodge,Grand Caravan,SXT,Minivan,automatic,2c4rdgcg0dr626060,oh,4.0,1.0,silver,black,auto sales & services inc,14050,300,2015-04-30 03:30:00
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kveg0ff560009,ga,2.0,12587.0,red,black,enterprise vehicle exchange / tra / rental / tulsa,34100,40000,2015-04-30 05:30:00
2004,Jeep,Liberty,Sport,SUV,,1j4gl48k34w106457,fl,1.9,188847.0,blue,gray,gettel toyota of lakewood,1725,1400,2015-04-30 09:00:00
2001,Nissan,Maxima,SE,Sedan,automatic,jn1ca31d61t838887,ca,2.4,142681.0,green,tan,lithia hyundai of fresno,1475,1150,2015-04-30 06:00:00
1997,Lexus,ES 300,Base,Sedan,automatic,jt8bf22g0v5001770,fl,1.9,179218.0,beige,beige,david j leahy jr,1525,900,2015-04-30 08:30:00
