year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2013,Dodge,Charger,R/T,sedan,automatic,2c3cdxct3dh598008,fl,4.7,45804.0,black,black,gm financial,20900,20000,2015-07-07 06:30:00
2013,Dodge,Charger,R/T,sedan,automatic,2c3cdxct3dh711990,in,3.6,19206.0,silver,black,chrysler capital,22300,21100,2015-07-08 07:30:00
2013,Ford,Edge,SEL,suv,,2fmdk4jc3dbc23578,on,4.2,39508.0,brown,black,canadian road leasing co & ford credit canda ltd,21500,24000,2015-07-08 07:00:00
2013,Ford,Fusion,SE,sedan,automatic,3fa6p0hr3dr294787,il,2.8,35593.0,black,black,"ford motor credit company,llc",13500,12700,2015-07-07 07:30:00
2013,Hyundai,Sonata,Limited,sedan,automatic,5npec4ac2dh643634,fl,4.1,35920.0,white,black,hyundai motor finance,15300,15800,2015-07-07 06:15:00
2013,Lexus,ES 350,Base,sedan,automatic,jthbk1gg9d2013205,fl,3.8,22045.0,black,black,lexus of pembroke pines,27100,26000,2015-07-07 06:15:00
2012,BMW,3 Series,335i,convertible,automatic,wbadx7c5xce744710,nc,4.1,22216.0,white,beige,hendrick bmw,30600,30600,2015-07-07 06:15:00
2012,Chevrolet,Equinox,LT,suv,automatic,2gnflde57c6335272,pa,3.8,49868.0,black,black,car sense inc,14450,14800,2015-07-07 06:30:00
2012,Nissan,Altima,2.5 S,sedan,,1n4al2ap5cc187411,pa,3.7,58923.0,white,black,nissan-infiniti lt,10050,9400,2015-07-07 07:00:00
2011,Chevrolet,Camaro,2LT,coupe,automatic,2g1fc1ed5b9102091,tx,2.1,48861.0,blue,gray,music city autoplex llc,17450,19000,2015-07-01 07:20:00
2011,Dodge,Durango,Crew,suv,automatic,1d4se4gt5bc746627,tx,2.1,54456.0,gray,gray,music city autoplex llc,20800,19000,2015-07-08 07:20:00
2011,Dodge,Challenger,Base,coupe,automatic,2b3cj4dg9bh576467,ca,3.3,60486.0,white,black,american road leasing inc,15450,15250,2015-07-02 09:30:00
2010,BMW,X5,xDrive30i,suv,automatic,5uxfe4c52al278097,ma,4.4,106849.0,blue,tan,south shore bmw,16500,16100,2015-07-08 06:30:00
2008,Saturn,VUE,XR,suv,automatic,3gscl53798s686736,sc,3.7,60290.0,gray,gray,hendrick toyota scion north charleston,7125,7600,2015-07-01 07:30:00
2014,Ford,E-Series Wagon,E-350 Super Duty XLT,van,,1fbne3bl2eda33778,pa,4.4,34052.0,white,tan,ars/avis budget group,26500,19800,2015-07-02 07:00:00
2013,Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcpkse70dg200520,oh,5.0,9764.0,red,black,stratton auto sales inc,30400,31300,2015-07-08 07:00:00
2013,Mitsubishi,Outlander Sport,ES,suv,manual,4a4ap3au6de013808,il,4.2,31701.0,gray,black,grossinger motors inc,11850,11600,2015-07-02 07:00:00
2011,BMW,X3,xDrive28i,suv,automatic,5uxwx5c55bl703362,fl,3.7,51746.0,black,beige,tdaf remarketing,21500,24700,2015-07-07 06:00:00
2011,Chevrolet,Equinox,LT1,suv,automatic,2cnaldec5b6205857,nj,1.9,56996.0,black,black,marco & sons auto llc,12600,5200,2015-07-08 06:30:00
2011,Jeep,Wrangler,Unlimited Sport,suv,manual,1j4ba3h17bl525573,in,2.8,70591.0,beige,black,santander consumer,21800,19500,2015-07-08 07:30:00
2010,Nissan,Murano,LE,suv,automatic,jn8az1mw3aw121414,nj,2.9,108694.0,gray,black,enterprise fleet management exchange,9300,9500,2015-07-07 06:01:00
2010,Toyota,RAV4,Limited,suv,automatic,jtmdk4dv2a5091687,nj,3.5,63905.0,blue,gray,national auto lenders,14450,12700,2015-07-01 06:30:00
2008,Cadillac,Escalade ESV,Base,suv,automatic,1gyfk66808r168341,tn,2.8,108628.0,black,black,sullivan auto group llc,20000,22500,2015-07-08 07:30:00
2008,Lexus,LS 460,Base,sedan,automatic,jthbl46f185052818,mo,2.3,110153.0,blue,tan,plaza motor company,17350,15000,2015-07-07 08:00:00
2007,Chevrolet,Avalanche,LT,crew cab,automatic,3gnfk12347g127946,nj,2.9,103124.0,red,gray,car cash of new jersey llc,13950,11000,2015-07-01 06:30:00
2006,,,,,automatic,jtjbt20x560107091,fl,3.2,133030.0,black,beige,onemain rem/intergrity automotive,11950,11200,2015-07-01 06:50:00
2005,BMW,3 Series,330xi,sedan,automatic,wbaew53485pg12154,fl,1.9,75016.0,gray,black,flag/reeves import motorca,7050,6000,2015-07-07 06:15:00
2014,Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcukrec4eg184493,tn,3.5,30317.0,white,black,manheim nashville,30600,26100,2015-07-08 17:15:00
2004,Toyota,Highlander,Base,suv,automatic,jteep21a740059987,nj,2.5,93989.0,silver,gray,dch toyota city,6675,4600,2015-07-03 06:00:00
2013,Chevrolet,Malibu,Eco,sedan,automatic,1g11d5rr3df108745,oh,3.6,31712.0,red,tan,nassief auto group inc,13700,14000,2015-07-14 06:30:00
2013,Ford,Escape,SE,suv,automatic,1fmcu0gx6dua51842,fl,2.7,24458.0,—,black,"ford motor credit company,llc pd",15850,13900,2015-07-09 06:00:00
2013,Ford,F-150,XLT,supercrew,automatic,1ftfw1et7dfc07215,tn,3.6,62544.0,black,gray,midtown motors,24000,22000,2015-07-08 07:30:00
2012,Audi,A8,4.2 quattro,sedan,automatic,wauavafdxcn029838,nj,4.9,42746.0,blue,black,paul miller inc,38400,36250,2015-07-03 06:00:00
2012,Cadillac,SRX,Base,suv,automatic,3gyfnge30cs625819,fl,4.4,32117.0,silver,black,gm financial leasing,19650,21000,2015-07-07 06:15:00
2012,Ford,F-250 Super Duty,XLT,crew cab,automatic,1ft7w2b60cea74343,tn,3.5,37385.0,white,gray,midtown motors,25600,24500,2015-07-08 07:30:00
2012,Ram,1500,ST,crew cab,automatic,1c6rd6fp6cs331863,tx,2.7,26242.0,gray,black,remktgedge / cars / carfinance capital llc,18050,16900,2015-07-09 07:30:00
2011,BMW,3 Series,328i xDrive,wagon,automatic,wbauu3c51ba541891,ga,3.5,87468.0,silver,black,t. james motorsports llc,18800,18000,2015-07-07 06:30:00
2011,Chevrolet,Impala,LS Fleet,sedan,automatic,2g1wf5ek4b1319904,ga,2.3,90167.0,silver,gray,"ford motor credit company,llc",6575,5000,2015-07-09 06:30:00
2011,Nissan,Xterra,Pro-4X,suv,automatic,5n1an0nw4bc525093,fl,3.5,116869.0,red,gray,car collection of tampa inc,10750,11200,2015-07-01 17:15:00
2010,Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcrkse34ag269485,ny,4.2,82616.0,white,black,danbury auto group inc,20600,19500,2015-07-03 06:00:00
2010,Toyota,4Runner,SR5,suv,automatic,jtezu5jr1a5012633,fl,2.7,58186.0,silver,black,braman motors,21700,21000,2015-07-01 07:30:00
2008,MINI,Cooper,S,hatchback,manual,wmwmf735x8tt90872,tx,3.4,57896.0,gray,gray,primeritus remarketing/eurocar imports,9075,6800,2015-07-09 07:30:00
2006,,,,,manual,1g1yy26ux65131247,mo,4.9,67464.0,yellow,black,schroeder motors llc,21200,24000,2015-07-09 07:30:00
2006,Jeep,Commander,Limited,suv,,1j8hg58266c165035,ca,3.4,56997.0,silver,gray,sierra auto investment co,11450,10900,2015-07-07 09:00:00
2013,BMW,X3,xDrive28i,suv,automatic,5uxwx9c5xd0a30941,fl,3.0,28546.0,white,black,braman motorcars,27800,25000,2015-07-09 07:30:00
2009,Hyundai,Santa Fe,GLS,suv,manual,5nmsg73d99h261796,tn,3.6,49801.0,blue,tan,wholesale inc # 2,10100,10750,2015-07-08 17:15:00
2006,Chrysler,PT Cruiser,Touring,wagon,automatic,3a4fy58b96t342249,nj,3.5,46227.0,blue,gray,bmw of bayside,2725,2800,2015-07-03 06:00:00
2006,Mercedes-Benz,E-Class,E350,sedan,automatic,wdbuf56j56a965371,nj,3.4,119366.0,black,black,j & s auto haus,6150,7600,2015-07-08 06:00:00
2011,GMC,Yukon XL,Denali,suv,automatic,1gks1mef8br370626,ca,3.8,29767.0,black,black,gossler motors,32500,36500,2015-07-07 09:30:00
2009,Lexus,ES 350,Base,sedan,automatic,jthbj46g192292050,nj,3.5,43761.0,gray,gray,luxury cars of smithtown inc,14700,15700,2015-07-07 06:15:00
2008,Ford,F-150,King Ranch,supercrew,automatic,1ftpw14v18kb30216,tx,1.9,91390.0,brown,beige,hopper motorplex inc,17900,14200,2015-07-08 07:15:00
2005,BMW,M3,Base,convertible,manual,wbsbr93415pk08848,ca,2.6,85180.0,blue,gray,caseys cars inc,12100,15000,2015-07-07 09:30:00
2013,Toyota,4Runner,Limited,suv,automatic,jtebu5jr0d5134616,pa,4.6,30967.0,gray,black,r hollenshead auto sales inc,35000,34600,2015-07-01 07:30:00
2013,Volkswagen,Passat,SE PZEV,sedan,automatic,1vwbp7a33dc087495,ca,2.8,26709.0,black,beige,mckenna volkswagen,12800,14000,2015-07-01 09:30:00
2011,Ford,Mustang,GT,coupe,manual,1zvbp8cf2b5142680,va,4.4,75836.0,red,black,apple fcu,15950,16400,2015-07-07 06:15:00
2011,Lexus,RX 350,Base,suv,automatic,2t2bk1ba1bc112230,pa,4.2,67203.0,black,tan,r hollenshead auto sales inc,20800,21800,2015-07-03 06:00:00
2011,Toyota,Sienna,XLE 8-Passenger,minivan,automatic,5tdyk3dc8bs164485,tx,3.6,61895.0,silver,gray,pro financial inc,21500,22700,2015-07-09 09:00:00
2010,Cadillac,SRX,Luxury,suv,,3gyfnaey6as632392,pa,4.2,58203.0,black,black,tdaf remarketing,17100,17200,2015-07-03 06:00:00
2010,Nissan,Maxima,3.5 S,sedan,automatic,1n4aa5ap3ac815776,nc,5.0,81854.0,white,tan,hendrick bmw northlake,11700,13300,2015-07-07 06:15:00
2008,Lexus,LX 570,Base,suv,automatic,jtjhy00w084002896,ca,2.0,58499.0,silver,black,lexus financial services,35200,1400,2015-07-01 09:30:00
2006,,,,,automatic,jtjbt20x660116625,ga,3.1,102607.0,black,gray,carworks inc,13400,13400,2015-07-07 09:50:00
2006,Toyota,RAV4,Base,suv,automatic,jtmzd33v766006551,fl,2.3,105561.0,white,tan,germain toyota of naples/germain scion of naples,6900,7100,2015-07-08 13:45:00
2014,Ford,E-Series Van,E-250,e-series van,,1ftne2ew2eda42749,pa,4.3,15197.0,white,gray,u-haul,12000,19900,2015-07-02 07:00:00
2014,Ford,Mustang,V6,coupe,,1zvbp8am8e5310425,pa,5.0,14169.0,white,black,autolenders liquidation center,16950,17600,2015-07-08 07:30:00
2015,Hyundai,Tucson,SE,suv,automatic,km8ju3ag9fu008066,sc,4.0,15293.0,red,gray,enterprise vehicle exchange / tra / rental / tulsa,17650,13400,2015-07-03 06:15:00
2008,Mercedes-Benz,GL-Class,GL450,suv,automatic,4jgbf71e18a408048,ca,2.7,89373.0,black,beige,high bid trading co inc,17200,17000,2015-07-01 09:15:00
2011,Cadillac,DTS,Luxury,sedan,automatic,1g6kd5e61bu151063,ca,3.5,50239.0,beige,black,phillips auto brokerage,16850,16250,2015-07-01 09:30:00
2010,Ford,Fusion,SPORT,sedan,automatic,3fahp0kc7ar244743,ca,3.5,74301.0,black,black,connell chevrolet,10050,9500,2015-07-01 09:30:00
2007,Jeep,Wrangler,Unlimited X,suv,automatic,1j4ga39157l112546,mi,2.5,72899.0,green,gray,northway ford lincoln,17400,14800,2015-07-09 06:30:00
2006,Mercedes-Benz,E-Class,E350,sedan,automatic,wdbuf56j06a813224,ca,2.8,134289.0,silver,gray,skyhigh remarketing inc,5475,5900,2015-07-08 09:30:00
2012,BMW,3 Series,335is,convertible,automatic,wbadx1c59cj128288,ca,4.9,42041.0,white,red,classic auto sales,32600,33250,2015-07-07 09:30:00
2012,Ford,F-150,FX4,supercrew,,1ftfw1et2ckd86799,ab,2.4,104066.0,gray,black,sj auto fleet wholesale inc,22100,23000,2015-07-02 08:30:00
2011,Jaguar,XJ,XJL Supercharged,sedan,automatic,sajwa2ge4bmv00681,ca,2.7,108675.0,blue,beige,mckenna audi/mckenna bmw,28700,26250,2015-07-01 09:30:00
2008,Chrysler,Town and Country,Touring,minivan,automatic,2a8hr54px8r142539,mi,3.5,110533.0,turquoise,gray,metro wholesale outlet inc,6500,7000,2015-07-07 08:00:00
2007,Ford,F-150,FX4,supercrew,,1ftpw14v37fb14638,ab,3.4,145468.0,black,black,go auto direct,10450,10900,2015-07-09 08:30:00
2014,Chrysler,300,C,sedan,automatic,2c3ccakt4eh306093,pa,4.0,17013.0,white,black,usautoland inc,10000,23400,2015-07-07 07:00:00
2014,Ford,Explorer,XLT,suv,,1fm5k8d87egc50425,pa,4.4,33231.0,black,black,avis budget group,26600,21000,2015-07-02 07:00:00
2014,Ford,Fusion,SE,sedan,,3fa6p0h91er278685,pa,3.5,36140.0,gray,black,ars/avis budget group,14200,12900,2015-07-03 06:00:00
2014,Ford,Taurus,Limited,sedan,,1fahp2f83eg179467,pa,4.3,33041.0,red,beige,avis budget group,17950,26000,2015-07-02 07:00:00
2012,Subaru,Outback,3.6R Limited,Wagon,automatic,4s4brelc0c2241949,tx,3.0,32498.0,gray,black,west houston infiniti ltd,22700,22750,2015-07-09 07:30:00
2008,Jeep,Grand Cherokee,Overland,suv,automatic,1j8hr68218c210868,pa,3.7,123059.0,black,gray,charles & son auto sls inc,10650,11000,2015-07-10 06:00:00
2008,BMW,3 Series,335xi,coupe,,wbawc735x8e065998,pa,3.7,116827.0,black,black,worldwide auto wholesalers inc,10150,10700,2015-07-10 06:00:00
2006,,,,,automatic,salmf13416a208730,fl,3.4,98628.0,white,beige,american bank auto liquidators,13950,14100,2015-07-07 06:30:00
2014,Toyota,Corolla,LE,sedan,,5yfburhe7ep073722,pa,3.2,33844.0,silver,gray,avis corporation,12200,27200,2015-07-10 06:00:00
2012,Ford,F-250 Super Duty,XLT,crew cab,,1ft7w2bt3ceb02383,pa,3.6,143482.0,silver,gray,r hollenshead auto sales inc,29800,19000,2015-07-03 06:00:00
2012,Mercedes-Benz,E-Class,E350 Luxury 4MATIC,sedan,,wddhf8jb3ca619020,pa,4.2,22706.0,—,black,r hollenshead auto sales inc,28100,26800,2015-07-03 06:00:00
2002,Mercedes-Benz,S-Class,S600,sedan,automatic,wdbng78jx2a252535,fl,2.8,78513.0,silver,gray,remarketing by ge/hardy automotive llc,5075,6200,2015-07-07 06:20:00
2013,Toyota,Tacoma,V6,double cab,automatic,5tflu4en2dx049064,pa,4.2,37178.0,red,gray,melvin g rhoades auto sales llc,26300,28000,2015-07-08 07:30:00
2013,Land Rover,LR4,HSE,suv,automatic,salag2d42da664849,pa,4.3,30661.0,black,beige,r hollenshead auto sales inc,42900,44500,2015-07-08 07:30:00
2007,Chevrolet,Avalanche,LT,crew cab,automatic,3gnfk123x7g119172,ga,2.4,118005.0,silver,beige,t. james motorsports llc,12550,13500,2015-07-07 06:30:00
2013,Toyota,Tundra,Tundra,double cab,automatic,5tfrm5f11dx062884,ca,4.2,17286.0,white,gray,tycon enterprises,22400,23750,2015-07-07 09:30:00
2011,BMW,3 Series,328i,sedan,automatic,wbaph7g50bnn06724,ga,3.2,128273.0,blue,black,"by the book auto brokers, inc.",11500,9900,2015-07-07 10:00:00
2007,Toyota,Tundra,SR5,crewmax cab,automatic,5tbev54137s467856,ca,2.1,68553.0,gold,tan,premier motor/cars,16850,15000,2015-07-09 09:00:00
2008,BMW,7 Series,750Li,sedan,automatic,wbahn83558dt79038,mo,3.6,80712.0,gray,black,tdaf remarketing,14950,15000,2015-07-07 07:30:00
2011,Ford,Fusion Hybrid,Base,sedan,automatic,3fadp0l38br272114,fl,2.6,204835.0,blue,beige,firkins chrysler jeep dodge,7750,7400,2015-07-07 12:00:00
2008,GMC,Acadia,SLT-1,suv,automatic,1gker23768j165139,ga,3.7,111069.0,off-white,gray,t. james motorsports llc,10100,11900,2015-07-07 06:30:00
2005,Ford,Taurus,SE,sedan,automatic,1fafp53215a130022,tn,1.9,93648.0,gold,tan,quality car sales,1950,4100,2015-07-07 07:30:00
2015,Buick,Regal,GS,sedan,automatic,2g4gt5gx1f9142308,mi,5.0,5678.0,black,black,gm remarketing,33900,18900,2015-07-02 07:00:00
2011,Infiniti,G Convertible,G37,G Convertible,,jn1cv6fe3bm953255,mo,4.1,30304.0,black,tan,nissan infiniti lt,24500,23400,2015-07-02 08:00:00
2006,BMW,3 Series,330i,Sedan,automatic,wbavb335x6ks34097,mo,2.5,113941.0,black,black,century sales & leasing inc,7000,9300,2015-07-07 08:00:00
2014,Kia,Optima,SX,Sedan,automatic,5xxgr4a76eg266054,wi,4.2,4067.0,red,black,"kia motors america, inc",19200,21100,2015-07-09 07:00:00
2003,BMW,3 Series,330i,Sedan,automatic,wbaev53413km28443,ca,3.7,124583.0,silver,—,central auto sales inc,3425,4500,2015-07-08 09:05:00
2011,Hyundai,Tucson,Limited,suv,automatic,km8jucac6bu143531,nj,4.4,85155.0,gray,black,towne motors inc,12150,10700,2015-07-07 08:45:00
2014,Honda,CR-V,EX-L,suv,automatic,2hkrm4h7xeh605044,pa,4.8,5252.0,gray,gray,"ahfc/honda lease trust/hvt, inc.",25300,25800,2015-07-03 06:00:00
2015,Nissan,Altima,2.5 S,sedan,,1n4al3ap3fn379506,tn,4.1,9319.0,silver,—,enterprise vehicle exchange/franklin,15500,10000,2015-07-02 06:45:00
2014,Chevrolet,Silverado 1500,LT,crew cab,,3gcukrec4eg454516,pa,4.9,26294.0,red,black,enterprise veh exchange/rental,30700,29000,2015-07-14 06:30:00
2014,Volkswagen,GTI,Wolfsburg Edition,Hatchback,manual,wvwgd7ajxew008579,fl,3.7,8307.0,white,black,vw credit,21300,22000,2015-07-02 08:00:00
2013,Nissan,Maxima,3.5 S,Sedan,automatic,1n4aa5ap4dc842540,ca,3.5,35950.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,14800,12800,2015-07-03 09:00:00
2012,Ford,Transit Connect,Wagon XLT,Minivan,automatic,nm0ks9bnxct078155,mn,2.7,262065.0,silver,gray,saxon fleet services,10100,3000,2015-07-07 12:00:00
2011,Chevrolet,HHR,LT,Wagon,automatic,3gnbabfw0bs598638,fl,2.2,76622.0,gray,gray,woodall auto wholesale inc,5775,7600,2015-07-03 06:30:00
2010,Cadillac,Escalade ESV,Luxury,SUV,automatic,1gyukhef3ar164664,nc,3.1,95122.0,black,black,alternative financial group inc,25400,29000,2015-07-07 07:00:00
2007,Chrysler,PT Cruiser,Base,Wagon,automatic,3a4fy48b57t550642,nc,1.9,100881.0,silver,gray,national fleet leasing,2000,3000,2015-07-06 06:30:00
2006,Cadillac,DTS,Performance,Sedan,automatic,1g6kd57916u116696,nj,2.4,108790.0,black,brown,santander consumer,4875,4200,2015-07-02 13:20:00
2013,Chrysler,200,LX,Sedan,automatic,1c3ccbab2dn734510,ca,4.2,45108.0,red,black,enterprise veh exchange/rental,9500,10900,2015-07-09 09:00:00
2013,Hyundai,Elantra,GLS,Sedan,automatic,5npdh4ae9dh361845,fl,2.7,54743.0,white,tan,enterprise veh exchange/rental,9325,10800,2015-07-03 06:15:00
2013,Mercedes-Benz,C-Class,C250,Coupe,automatic,wddgj4hb5dg003648,ca,2.5,36823.0,white,—,mercedes-benz financial services,22200,24750,2015-07-08 09:30:00
2012,Ford,Focus,SE,Hatchback,automatic,1fahp3k24cl249912,tx,2.9,81402.0,—,gray,"ford motor credit company,llc",7125,8800,2015-07-07 08:00:00
2012,Kia,Soul,Base,Wagon,manual,kndjt2a57c7424577,nv,2.8,53607.0,silver,black,unique autos,7825,8000,2015-07-03 09:00:00
2010,Mercury,Mariner,Premier,SUV,automatic,4m2cn8hg8akj13175,tx,2.5,74996.0,white,gray,exeter finance corp,9425,8700,2015-07-08 07:15:00
2010,Volkswagen,Tiguan,S,SUV,automatic,wvgav7ax0aw002948,fl,2.3,48147.0,silver,black,woodall auto wholesale inc,9850,14500,2015-07-07 06:30:00
2007,Ford,Five Hundred,SEL,sedan,automatic,1fafp24197g115952,pa,2.7,53000.0,gray,beige,daniel thomas sales,4825,7400,2015-07-07 07:00:00
2007,Volvo,XC90,3.2,suv,automatic,yv4cy982971355864,nv,3.4,95769.0,white,beige,unique autos,5950,8500,2015-07-09 09:00:00
2012,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfagxcc128770,tn,3.7,42971.0,silver,black,wholesale inc # 2,21900,22000,2015-07-07 08:00:00
2012,Lexus,RX 350,Base,suv,automatic,2t2zk1ba5cc080320,fl,3.5,30235.0,white,beige,lexus financial services,26300,28400,2015-07-06 06:00:00
2014,Mercedes-Benz,E-Class,E63 AMG 4MATIC,Sedan,automatic,wddhf9cb9ea917688,ca,4.5,17518.0,black,black,the hertz corporation,64000,69500,2015-07-07 09:30:00
2008,BMW,1 Series,135i,Convertible,automatic,wbaun93588vf56134,ca,3.3,96344.0,red,black,autonet trading,12500,13000,2015-07-08 09:30:00
2008,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl38738b099718,fl,4.1,101773.0,silver,gray,the auto group collection inc,9275,10000,2015-07-07 06:15:00
2013,Honda,Civic,LX PZEV,Sedan,automatic,2hgfb2f54dh585400,ga,1.9,32117.0,gray,black,"ahfc/honda lease trust/hvt, inc.",12250,10000,2015-07-07 09:50:00
2013,Hyundai,Sonata,GLS,Sedan,,5npeb4ac6dh717429,nj,2.0,44084.0,silver,gray,enterprise veh exchange/rental,11000,10800,2015-07-07 09:00:00
2012,Nissan,Maxima,3.5 SV,sedan,,1n4aa5ap7cc840019,pa,4.2,9861.0,brown,tan,nissan-infiniti lt,18650,19700,2015-07-07 07:30:00
2006,Chrysler,300,C,sedan,automatic,2c3ka63h46h281500,ca,2.8,57280.0,black,beige,gulliver,9400,11750,2015-07-08 09:45:00
2014,Dodge,Charger,SE,Sedan,,2c3cdxbg3eh324197,va,4.3,20485.0,white,black,hertz corporation/gdp,16350,16100,2015-07-08 07:15:00
2011,Nissan,Versa,1.8 S,Hatchback,automatic,3n1bc1cp3bl441077,ca,4.2,79452.0,white,black,santander consumer,5450,5400,2015-07-08 09:30:00
2013,Mercedes-Benz,G-Class,G63 AMG,suv,automatic,wdcyc7df4dx207385,fl,5.0,26799.0,black,black,fields bmw,104000,105000,2015-07-07 06:00:00
2012,Ford,Flex,SEL,Wagon,automatic,2fmhk6cc1cbd17905,ny,3.9,28320.0,red,black,"ford motor credit company,llc",21500,22300,2015-07-08 07:30:00
2013,Chevrolet,Silverado 1500,LT,crew cab,automatic,3gcpcse0xdg244430,tx,4.3,74575.0,black,black,stanley chevrolet buick gmc gatesville,22100,22000,2015-07-08 09:30:00
2012,Kia,Optima,EX,Sedan,automatic,5xxgn4a74cg032147,fl,4.4,58176.0,red,beige,kia motors finance,12850,11800,2015-07-07 06:30:00
2014,Dodge,Charger,SE,Sedan,,2c3cdxbg9eh324236,va,4.2,22744.0,white,black,hertz corporation/gdp,16250,15900,2015-07-08 07:15:00
2012,Ford,Escape,XLT,SUV,automatic,1fmcu9d78ckc84074,fl,3.8,74673.0,white,gray,lehman buick gmc llc,11550,11400,2015-07-07 06:15:00
2009,Mercedes-Benz,C-Class,C300 Luxury,sedan,automatic,wddgf54x89r068689,hi,4.1,80498.0,silver,black,"jpmorgan chase bank,n.a.",12600,10250,2015-07-07 09:30:00
2012,Chevrolet,Silverado 1500,LT,Crew Cab,automatic,3gcpcse00cg289987,tx,3.7,37908.0,white,black,wells fargo dealer services,25000,23000,2015-07-07 06:00:00
2013,Audi,S5,Premium Plus quattro,convertible,automatic,waucgafh6dn005382,fl,5.0,20158.0,silver,black,prestige audi,43900,42000,2015-07-09 06:00:00
2011,Subaru,Forester,2.5X,suv,manual,jf2shbac9bg741815,ca,4.1,71693.0,silver,black,remarketing by ge/billion dodge,12300,11750,2015-07-08 09:30:00
2014,Jeep,Grand Cherokee,Limited,SUV,automatic,1c4rjebg4ec573100,ca,4.4,9024.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,29800,17300,2015-07-09 09:00:00
2014,Jeep,Grand Cherokee,Laredo,SUV,automatic,1c4rjfag0ec466276,pa,4.2,25180.0,gray,black,hertz corporation/gdp,26000,24500,2015-07-07 06:30:00
2012,Dodge,Grand Caravan,American Value Package,Minivan,automatic,2c4rdgbg1cr349287,ma,3.7,97036.0,silver,gray,ge fleet services for itself/servicer,8300,7800,2015-07-07 06:30:00
2012,Hyundai,Elantra,Limited,Sedan,,5npdh4ae7ch106397,pa,4.0,66720.0,gray,gray,champion mazda,10250,10400,2015-07-08 07:30:00
2012,Nissan,Sentra,2.0 SR,Sedan,,3n1ab6ap3cl622485,tn,2.6,35858.0,white,gray,nissan-infiniti lt,9950,10400,2015-07-08 17:15:00
2011,BMW,5 Series,528i,Sedan,automatic,wbafr1c53bc744672,fl,3.9,66403.0,white,brown,lauderdale imports ltd bmw pembrok pines,20300,22800,2015-07-07 06:15:00
2015,Kia,K900,Luxury,Sedan,,knalw4d4xf6019304,in,4.5,18255.0,silver,black,avis corporation,35300,33000,2015-07-09 07:00:00
2012,Ram,2500,Power Wagon,Crew Cab,automatic,3c6td5et6cg112407,wa,5.0,54393.0,white,black,i -5 uhlmann rv,30200,30800,2015-07-08 09:30:00
2012,BMW,X5,xDrive35d,SUV,automatic,5uxzw0c58cl668465,ca,4.8,50561.0,black,black,financial services remarketing (lease),29800,34000,2015-07-08 09:30:00
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap0fc216050,ga,3.8,16658.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,15100,11100,2015-07-09 06:45:00
